id,name,street,pcode,city,email,url,contact_url,phone,comment,state,created_at,updated_at,mailing_mode,cached_tag_list,slug,approved_at,inquiry_kind,department,objection_kind,gv_numer,gv_number,tag_ids
618,Deutsche Bank AG,Taunusanlage 12,60262,Frankfurt am Main,,http://www.deutsche-bank.de/,http://www.deutsche-bank.de/de/content/impressum.htm,06991000,,approved,2012-02-24T00:45:10.000+01:00,2012-02-24T20:18:52.000+01:00,fax,Banken,deutsche-bank,2012-02-24T00:45:10.000+01:00,bdsg34,,,,,[9]
621,Deutsche Kreditbank AG,Taubenstraße 7–9,10117,Berlin,info@dkb.de,https://www.dkb.de/,https://www.dkb.de/info/impressum/,03012030000,,approved,2012-02-24T10:45:49.000+01:00,2012-02-24T15:38:16.000+01:00,fax,Banken,deutsche-kreditbank,2012-02-24T10:45:49.000+01:00,bdsg34,,,,,[9]
182,Deutsche Postbank AG,Friedrich-Ebert-Allee 114-126,53113,Bonn,,http://www.postbank.de,http://www.postbank.de/postbank/wu_impressum.html,02289200,,approved,2012-02-09T20:11:04.000+01:00,2012-02-24T01:24:57.000+01:00,fax,Banken,postbank,2012-02-09T20:11:04.000+01:00,bdsg34,,,,,[9]
3421,Fidor Bank AG,Sandstr. 33,80335,München,info@fidor.de,https://www.fidor.de,https://www.fidor.de/help,089189085233,"Hinweise zum Datenschutz: https://www.fidor.de/document-center/privacy-policy
Dort unter ""Auskunftsrecht"": ""Sie haben jederzeit das Recht auf Auskunft über die bezüglich Ihrer Person gespeicherten Daten, deren Herkunft und Empfänger sowie den Zweck der Datenverarbeitung.""",approved,2018-01-10T14:57:48.209+01:00,2018-05-15T11:22:28.597+02:00,fax,Banken,fidor,2018-05-15T11:22:28.594+02:00,bdsg34,Datenschutzbeauftragter,,,,[9]
270,Förde Sparkasse,Lorentzendamm 28-30,24103,Kiel,,http://www.foerde-sparkasse.de/,,04315923663,05.02.213 lt. Mail d. Datenschutzbeauftragten umgestellt auf manual,approved,2012-02-23T23:59:13.000+01:00,2013-03-05T12:47:06.000+01:00,manual,Banken,,2012-02-23T23:59:13.000+01:00,bdsg34,,,,,[9]
348,Frankfurter Sparkasse,Neue Mainzer Straße 47-53,60311,Frankfurt,,http://www.frankfurter-sparkasse.de/,,06926410,,approved,2012-02-23T23:59:59.000+01:00,2012-03-22T12:34:33.000+01:00,fax,Banken,,2012-02-23T23:59:59.000+01:00,bdsg34,,,,,[9]
769,GLS Gemeinschaftsbank eG,Christstraße 9,44789,Bochum,kundendialog@gls.de,http://www.gls.de/,,023457975100,,approved,2012-03-23T21:27:58.000+01:00,2013-06-06T01:17:36.000+02:00,fax,Banken,gls-bank,2013-06-06T01:17:36.000+02:00,bdsg34,,,,,[9]
538,Hamburger Sparkasse (Haspa),Ecke Adolphsplatz / Gr. Burstah,20457,Hamburg,,http://www.haspa.de/,,,,approved,2012-02-24T00:00:13.000+01:00,2012-02-24T00:06:55.000+01:00,fax,Banken,,2012-02-24T00:00:13.000+01:00,bdsg34,,,,,[9]
363,Herner Sparkasse,Berliner Platz 1,44623,Herne,,http://www.herner-sparkasse.de/,,023235900,,approved,2012-02-24T00:00:00.000+01:00,2012-02-24T00:00:00.000+01:00,fax,Banken,,2012-02-24T00:00:00.000+01:00,bdsg34,,,,,[9]
623,Ikano Bank GmbH,Otto-von-Guericke-Ring 15,65205,Wiesbaden ,kontakt@ikanobank.de,http://www.ikanobank.de/,http://www.ikanobank.de/impressum.htm,061229990,,approved,2012-02-24T10:49:32.000+01:00,2012-02-24T20:18:28.000+01:00,fax,Banken,ikano-bank,2012-02-24T20:18:28.000+01:00,bdsg34,,,,,[9]
622,ING-DiBa AG,Theodor-Heuss-Allee 106,60486,Frankfurt am Main,,https://www.ing-diba.de/,https://www.ing-diba.de/impressum/,06950500105,,approved,2012-02-24T10:48:14.000+01:00,2012-02-24T15:40:52.000+01:00,fax,Banken,ing-diba,2012-02-24T10:48:14.000+01:00,bdsg34,,,,,[9]
532,Kasseler Sparkasse,Wolfsschlucht 9,34117,Kassel,,http://www.kasseler-sparkasse.de/,,0561712456789,01.03.2013: lt. Mail d. Datenschutzbeauftragten umgestellt auf manual,approved,2012-02-24T00:00:13.000+01:00,2013-03-01T09:39:57.000+01:00,manual,Banken,,2012-02-24T00:00:13.000+01:00,bdsg34,,,,,[9]
536,Kreissparkasse Ahrweiler,Wilhelmstraße 1-7,53474,Bad Neuenahr-Ahrweiler,,http://www.ksk-ahrweiler.de/,,026413800,,approved,2012-02-24T00:00:13.000+01:00,2012-02-24T00:00:13.000+01:00,fax,Banken,,2012-02-24T00:00:13.000+01:00,bdsg34,,,,,[9]
278,Kreissparkasse Altenkirchen,Schloßplatz 1,57610,Altenkirchen,,http://www.kreissparkassealtenkirchen.de/,,02681870,08.02.2013: Lt. Mail d. Datenschutzbeauftragten umgestellt auf manual.,approved,2012-02-23T23:59:14.000+01:00,2013-02-08T14:25:34.000+01:00,manual,Banken,,2012-02-23T23:59:14.000+01:00,bdsg34,,,,,[9]
591,Kreissparkasse Anhalt-Zerbst,Alte Brücke 45,39261,Zerbst,,http://www.ksk-anhalt-zerbst.de/,,039237590,,approved,2012-02-24T00:00:17.000+01:00,2012-02-24T00:00:17.000+01:00,fax,Banken,,2012-02-24T00:00:17.000+01:00,bdsg34,,,,,[9]
355,Kreissparkasse Aue-Schwarzenberg,Altmarkt 6,08280,Aue,,http://www.sparkasse-aue-schwarzenberg.de/,,03771100,,approved,2012-02-23T23:59:59.000+01:00,2012-02-23T23:59:59.000+01:00,fax,Banken,,2012-02-23T23:59:59.000+01:00,bdsg34,,,,,[9]
202,Kreissparkasse Augsburg,Martin-Luther-Platz 5,86150,Augsburg,,http://www.kreissparkasse-augsburg.de,,082132510,,approved,2012-02-23T00:19:24.000+01:00,2012-02-23T00:19:24.000+01:00,fax,Banken,,2012-02-23T00:19:24.000+01:00,bdsg34,,,,,[9]
548,Kreissparkasse Bautzen,Kornmarkt 1,02625,Bautzen,,http://www.ksk-bautzen.de/,,0359135650,,approved,2012-02-24T00:00:14.000+01:00,2012-02-24T00:00:14.000+01:00,fax,Banken,,2012-02-24T00:00:14.000+01:00,bdsg34,,,,,[9]
596,Kreissparkasse Bersenbrück,Lindenstrasse 4,49593,Bersenbrück,,http://www.ksk-bersenbrueck.de/,,05439630,12.02.2013: lt. Mail d. Datenschutzbeauftragten umgestellt auf manual,approved,2012-02-24T00:00:17.000+01:00,2013-02-12T14:13:30.000+01:00,manual,Banken,,2012-02-24T00:00:17.000+01:00,bdsg34,,,,,[9]
522,Kreissparkasse Biberach,Zeppelinring 27-29,88400,Biberach,,http://www.ksk-bc.de/,,073515700,05.02.2013 lt. Mail d. Datenschutzbeauftragten umgestellt auf manual,approved,2012-02-24T00:00:13.000+01:00,2013-03-05T12:49:31.000+01:00,manual,Banken,,2012-02-24T00:00:13.000+01:00,bdsg34,,,,,[9]
430,Kreissparkasse Birkenfeld,Auf der Idar 2,55743,Idar-Oberstein,,http://www.ksk-birkenfeld.de/,,06781601223,07.02.2013: lt. Mail umgestellt auf manual,approved,2012-02-24T00:00:07.000+01:00,2013-02-07T09:45:00.000+01:00,manual,Banken,,2012-02-24T00:00:07.000+01:00,bdsg34,,,,,[9]
486,Kreissparkasse Bitburg-Prüm,Trierer Straße 46,54634,Bitburg,,http://www.kskbitburg-pruem.de/,,0656116138,,approved,2012-02-24T00:00:10.000+01:00,2013-03-27T11:16:49.000+01:00,manual,Banken,,2012-02-24T00:00:10.000+01:00,bdsg34,,,,,[9]
356,Kreissparkasse Bitterfeld,Lindenstraße 27,06749,Bitterfeld,,http://www.ksk-bitterfeld.de/,,03493390,,approved,2012-02-23T23:59:59.000+01:00,2012-02-23T23:59:59.000+01:00,fax,Banken,,2012-02-23T23:59:59.000+01:00,bdsg34,,,,,[9]
279,Kreissparkasse Böblingen,Wolfgang-Brumme-Allee 1,71034,Böblingen,,https://www.kskbb.de/,,07031771000,,approved,2012-02-23T23:59:14.000+01:00,2012-02-23T23:59:14.000+01:00,fax,Banken,,2012-02-23T23:59:14.000+01:00,bdsg34,,,,,[9]
572,Kreissparkasse Börde,Lindenstraße 17-18,39287,Oschersleben,,http://www.boerdesparkasse.de/,,039499110,,approved,2012-02-24T00:00:15.000+01:00,2012-02-24T00:05:34.000+01:00,fax,Banken,,2012-02-24T00:00:15.000+01:00,bdsg34,,,,,[9]
272,Kreissparkasse Döbeln,Ritterstraße 51,04720,Döbeln,,http://www.sparkasse-doebeln.de/,,034315773,,approved,2012-02-23T23:59:13.000+01:00,2012-02-23T23:59:13.000+01:00,fax,Banken,,2012-02-23T23:59:13.000+01:00,bdsg34,,,,,[9]
616,Kreissparkasse Düsseldorf,Kasernenstr. 69,40213,Düsseldorf,,http://www.kreissparkasse-duesseldorf.de/,,02118730,,approved,2012-02-24T00:10:58.000+01:00,2012-02-24T00:11:35.000+01:00,fax,Banken,,2012-02-24T00:10:58.000+01:00,bdsg34,,,,,[9]
509,Kreissparkasse Eichsfeld,Franz-Weinrich-Str. 1,37339,Leinefelde-Worbis,,http://www.kreissparkasse-eichsfeld.de/,,036074910,,approved,2012-02-24T00:00:12.000+01:00,2016-01-22T14:22:59.000+01:00,fax,Banken,,2012-02-24T00:00:12.000+01:00,bdsg34,,,,,[9]
589,Kreissparkasse Esslingen-Nürtingen,Bahnhofstraße 8,73728,Esslingen,,http://www.ksk-es.de/,,07113985000,,approved,2012-02-24T00:00:16.000+01:00,2012-02-24T00:00:16.000+01:00,fax,Banken,,2012-02-24T00:00:16.000+01:00,bdsg34,,,,,[9]
317,Kreissparkasse Fallingbostel in Walsrode,Moorstraße 1,29664,Walsrode,,http://www.ksk-walsrode.de/,,051616010,15.02.2013: lt. Mail d. Datenschutzbeauftragten umgestellt auf manual.,approved,2012-02-23T23:59:57.000+01:00,2013-02-15T09:37:20.000+01:00,manual,Banken,,2012-02-23T23:59:57.000+01:00,bdsg34,,,,,[9]
516,Kreissparkasse Freiberg,Poststraße 1a,09599,Freiberg,,http://www.spk-freiberg.de/,,03731250,,approved,2012-02-24T00:00:12.000+01:00,2012-02-24T00:00:12.000+01:00,fax,Banken,,2012-02-24T00:00:12.000+01:00,bdsg34,,,,,[9]
298,Kreissparkasse Freudenstadt,Stuttgarter Straße 31,72250,Freudenstadt,,http://www.ksk-fds.de/,,074415330,,approved,2012-02-23T23:59:16.000+01:00,2012-02-23T23:59:16.000+01:00,fax,Banken,,2012-02-23T23:59:16.000+01:00,bdsg34,,,,,[9]
226,Kreissparkasse Garmisch-Partenkirchen,Bahnhofstr. 40+42,82467,Garmisch-Partenkirchen,,http://www.sparkasse-garmisch.de,,088217070,,approved,2012-02-23T00:19:25.000+01:00,2012-02-23T00:19:25.000+01:00,fax,Banken,,2012-02-23T00:19:25.000+01:00,bdsg34,,,,,[9]
518,Kreissparkasse Gelnhausen,Barbarossastraße 2,63571,Gelnhausen,,http://www.ksk-gelnhausen.de/,,060518250,,approved,2012-02-24T00:00:12.000+01:00,2012-02-24T00:00:12.000+01:00,fax,Banken,,2012-02-24T00:00:12.000+01:00,bdsg34,,,,,[9]
281,Kreissparkasse Göppingen,Marktstraße 2,73033,Göppingen,,http://www.ksk-gp.de/,,071616030,,approved,2012-02-23T23:59:14.000+01:00,2012-02-23T23:59:14.000+01:00,fax,Banken,,2012-02-23T23:59:14.000+01:00,bdsg34,,,,,[9]
341,Kreissparkasse Gotha,Lutherstraße 2-4,99867,Gotha,,http://www.kreissparkasse-gotha.de/,,036212210,,approved,2012-02-23T23:59:58.000+01:00,2012-02-23T23:59:58.000+01:00,fax,Banken,,2012-02-23T23:59:58.000+01:00,bdsg34,,,,,[9]
512,Kreissparkasse Grafschaft Bentheim zu Nordhorn,Bahnhofstraße 11,48529,Nordhorn,,http://www.sparkasse-nordhorn.de/,,05921980,06.02.2013: lt. Mail d. Datenschutzbeauftragten umgestellt auf manual,approved,2012-02-24T00:00:12.000+01:00,2013-03-05T12:51:14.000+01:00,manual,Banken,,2012-02-24T00:00:12.000+01:00,bdsg34,,,,,[9]
307,Kreissparkasse Grafschaft Diepholz,Wellestraße 24,49356,Diepholz,,http://www.kreissparkasse-diepholz.de/,,05441910,,approved,2012-02-23T23:59:16.000+01:00,2012-02-23T23:59:16.000+01:00,fax,Banken,,2012-02-23T23:59:16.000+01:00,bdsg34,,,,,[9]
373,Kreissparkasse Groß-Gerau,Darmstädter Straße 22,64521,Groß-Gerau,,http://www.kskgg.de/,,061527131,,approved,2012-02-24T00:00:00.000+01:00,2012-02-24T00:00:00.000+01:00,fax,Banken,,2012-02-24T00:00:00.000+01:00,bdsg34,,,,,[9]
291,Kreissparkasse Halberstadt,Domplatz 12,38820,Halberstadt,,http://www.sparkasse-halberstadt.de/,,0394143101,,approved,2012-02-23T23:59:15.000+01:00,2012-02-23T23:59:15.000+01:00,fax,Banken,,2012-02-23T23:59:15.000+01:00,bdsg34,,,,,[9]
342,Kreissparkasse Halle (Westf.),Bahnhofstraße 27,33790,Halle,,http://www.kskhalle.de/,,052018930,,approved,2012-02-23T23:59:58.000+01:00,2012-02-23T23:59:58.000+01:00,fax,Banken,,2012-02-23T23:59:58.000+01:00,bdsg34,,,,,[9]
412,Kreissparkasse Heidenheim,Schnaitheimer Straße 12,89520,Heidenheim,,http://www.ksk-heidenheim.de/,,073213440,"31.01.2013: Lt. Mail d. Datenschutzbeauftragten umgestellt auf: ""manual""",approved,2012-02-24T00:00:06.000+01:00,2013-03-05T12:52:02.000+01:00,manual,Banken,,2012-02-24T00:00:06.000+01:00,bdsg34,,,,,[9]
599,Kreissparkasse Heilbronn,Am Wollhaus 14,74072,Heilbronn,,http://www.ksk-hn.de/,,071316380,,approved,2012-02-24T00:00:17.000+01:00,2012-02-24T00:00:17.000+01:00,fax,Banken,,2012-02-24T00:00:17.000+01:00,bdsg34,,,,,[9]
328,Kreissparkasse Heinsberg,Dr.-Eberle-Platz 1,41812,Erkelenz,,http://www.kreissparkasse-heinsberg.de/,,024318040,,approved,2012-02-23T23:59:57.000+01:00,2012-02-23T23:59:57.000+01:00,fax,Banken,,2012-02-23T23:59:57.000+01:00,bdsg34,,,,,[9]
402,Kreissparkasse Herzogtum Lauenburg,Am Markt 4-5,23909,Ratzeburg,,http://www.ksk-ratzeburg.de/,,01801223311,,approved,2012-02-24T00:00:05.000+01:00,2012-02-24T00:00:05.000+01:00,fax,Banken,,2012-02-24T00:00:05.000+01:00,bdsg34,,,,,[9]
295,Kreissparkasse Hildburghausen,Friedrich-Rückert-Straße 14-18,98646,Hildburghausen,,http://www.sparkasse-hildburghausen.de/,,036857750,05.02.2013 lt. Mail d. Datenschutzbeauftragten umgestellt auf manual,approved,2012-02-23T23:59:15.000+01:00,2013-03-05T12:53:41.000+01:00,manual,Banken,,2012-02-23T23:59:15.000+01:00,bdsg34,,,,,[9]
230,Kreissparkasse Höchstadt a. d. Aisch,Marktplatz 1,91315,Höchstadt/Aisch,,http://www.kreissparkassehoechstadt.de,,09193300,,approved,2012-02-23T00:19:25.000+01:00,2012-02-23T00:19:25.000+01:00,fax,Banken,,2012-02-23T00:19:25.000+01:00,bdsg34,,,,,[9]
408,Kreissparkasse Kaiserslautern,Am Altenhof 12-14,67655,Kaiserslautern,,http://www.kskkl.de/,,063136360,,approved,2012-02-24T00:00:05.000+01:00,2012-02-24T00:00:05.000+01:00,fax,Banken,,2012-02-24T00:00:05.000+01:00,bdsg34,,,,,[9]
233,Kreissparkasse Kelheim,Schäfflerstr. 3,93309,Kelheim,,http://www.kreissparkasse-kelheim.de,,094412990,,approved,2012-02-23T00:19:25.000+01:00,2012-02-23T00:19:25.000+01:00,fax,Banken,,2012-02-23T00:19:25.000+01:00,bdsg34,,,,,[9]
301,Kreissparkasse Köln,Neumarkt 18-24,50667,Köln,,http://www.ksk-koeln.de/,,022122701,,approved,2012-02-23T23:59:16.000+01:00,2012-02-23T23:59:16.000+01:00,fax,Banken,,2012-02-23T23:59:16.000+01:00,bdsg34,,,,,[9]
413,Kreissparkasse Kusel,Gartenstraße4,66869,Kusel,,http://www.ksk-kusel.de/,,063819110,05.03.2013: lt. Mail d. Datenschutzbeauftragten umgestellt auf manual.,approved,2012-02-24T00:00:06.000+01:00,2013-03-05T11:12:37.000+01:00,manual,Banken,,2012-02-24T00:00:06.000+01:00,bdsg34,,,,,[9]
440,Kreissparkasse Limburg,Schiede 41,65549,Limburg a.d. Lahn,,http://www.ksk-limburg.de/,,064312020,,approved,2012-02-24T00:00:07.000+01:00,2012-02-24T00:00:07.000+01:00,fax,Banken,,2012-02-24T00:00:07.000+01:00,bdsg34,,,,,[9]
299,Kreissparkasse Ludwigsburg,Schillerplatz 6,71638,Ludwigsburg,,http://www.ksklb.de/,,071411480,,approved,2012-02-23T23:59:16.000+01:00,2012-02-23T23:59:16.000+01:00,fax,Banken,,2012-02-23T23:59:16.000+01:00,bdsg34,,,,,[9]
325,Kreissparkasse Luechow-Dannenberg,Mühlentor 1-3,29451,Dannenberg,,http://www.ksk-luechow-dannenberg.de/,,058619820,21.02.2013: lt. Mail d. Datenschutzbeauftragten inzwischen fusioniert zu Sparkasse Uelzen Lüchow-Dannenberg,blocked,2012-02-23T23:59:57.000+01:00,2013-02-21T14:58:52.000+01:00,,Banken,,2012-02-23T23:59:57.000+01:00,bdsg34,,,,,[9]
562,Kreissparkasse Mayen,St.Veit-Straße 22-24,56727,Mayen,,http://www.kskmayen.de/,,02651870,,approved,2012-02-24T00:00:15.000+01:00,2012-02-24T00:00:15.000+01:00,fax,Banken,,2012-02-24T00:00:15.000+01:00,bdsg34,,,,,[9]
613,Kreissparkasse Melle,Mühlenstraße 28,49324,Melle,,http://www.ksk-melle.de/,,054221021,,approved,2012-02-24T00:00:18.000+01:00,2012-02-24T00:00:18.000+01:00,fax,Banken,,2012-02-24T00:00:18.000+01:00,bdsg34,,,,,[9]
239,Kreissparkasse Miesbach-Tegernsee,Bahnhofplatz 2,83714,Miesbach,,http://www.ksk-mbteg.de,,080252890,,approved,2012-02-23T00:19:25.000+01:00,2012-02-23T00:19:25.000+01:00,fax,Banken,,2012-02-23T00:19:25.000+01:00,bdsg34,,,,,[9]
496,Kreissparkasse Mittweida,Neustadt 2,09648,Mittweida,,http://www.ksk-mittweida.de/,,037279540,,approved,2012-02-24T00:00:11.000+01:00,2012-02-24T00:00:11.000+01:00,fax,Banken,,2012-02-24T00:00:11.000+01:00,bdsg34,,,,,[9]
243,Kreissparkasse München Starnberg Ebersberg,Sendlinger-Tor-Platz 1,80336,München,,http://www.kskms.de,,089238010,,approved,2012-02-23T00:19:25.000+01:00,2012-02-23T00:19:25.000+01:00,fax,Banken,,2012-02-23T00:19:25.000+01:00,bdsg34,,,,,[9]
580,Kreissparkasse Nordhausen,Kornmarkt 9,99734,Nordhausen,,http://www.kreissparkasse-nordhausen.de/,,036314280,,approved,2012-02-24T00:00:16.000+01:00,2012-02-24T00:00:16.000+01:00,fax,Banken,,2012-02-24T00:00:16.000+01:00,bdsg34,,,,,[9]
292,Kreis-Sparkasse Northeim,Am Münster 29,37154,Northeim,,http://www.ksn-northeim.de/,,055517090,05.02.2013 lt. Mail d. Datenschutzbeauftragten umgestellt auf manual,approved,2012-02-23T23:59:15.000+01:00,2013-03-05T12:48:28.000+01:00,manual,Banken,,2012-02-23T23:59:15.000+01:00,bdsg34,,,,,[9]
397,Kreissparkasse Ostalb,Katharinenstraße 2,73525,Schwäbisch Gmünd,,http://www.ksk-ostalb.de/,,071716080,"04.02.2013: Lt. Mail d. Datenschutzbeauftragten umgestellt von Faxversand auf ""manual"".",approved,2012-02-24T00:00:05.000+01:00,2013-03-05T12:54:52.000+01:00,manual,Banken,,2012-02-24T00:00:05.000+01:00,bdsg34,,,,,[9]
461,Kreissparkasse Osterholz,Bahnhofstraße 45,27711,Osterholz-Scharmbeck,,http://www.kreissparkasse-osterholz.de/,,04791150,,approved,2012-02-24T00:00:08.000+01:00,2012-02-24T00:00:08.000+01:00,fax,Banken,,2012-02-24T00:00:08.000+01:00,bdsg34,,,,,[9]
451,Kreissparkasse Peine,Celler Straße 25,31224,Peine,,http://www.ksk-peine.de/,,05171420,,approved,2012-02-24T00:00:08.000+01:00,2012-02-24T00:00:08.000+01:00,fax,Banken,,2012-02-24T00:00:08.000+01:00,bdsg34,,,,,[9]
310,Kreissparkasse Quedlinburg,Turnstraße 8,06484,Quedlinburg,,http://www.sparkasse-quedlinburg.de/,,039469050,,approved,2012-02-23T23:59:16.000+01:00,2012-02-23T23:59:16.000+01:00,fax,Banken,,2012-02-23T23:59:16.000+01:00,bdsg34,,,,,[9]
309,Kreissparkasse Ravensburg,Meersburgerstraße 1,88213,Ravensburg,,http://www.kreissparkasse-ravensburg.de/,,07518410,05.02.2013 lt. Mail d. Datenschutzbeauftragten umgestellt auf manual,approved,2012-02-23T23:59:16.000+01:00,2013-03-05T12:55:31.000+01:00,manual,Banken,,2012-02-23T23:59:16.000+01:00,bdsg34,,,,,[9]
546,Kreissparkasse Reutlingen,Tübinger Straße 74,72762,Reutlingen,,http://www.ksk-reutlingen.de/,,071213310,08.02.2013: lt. Mail d. Datenschutzbeauftragten umgestellt auf manual,approved,2012-02-24T00:00:14.000+01:00,2013-02-08T15:12:10.000+01:00,manual,Banken,,2012-02-24T00:00:14.000+01:00,bdsg34,,,,,[9]
409,Kreissparkasse Rhein-Hunsrück,Vor dem Tor 1,55469,Simmern,,https://www.kskrh.de,,067618510,,approved,2012-02-24T00:00:05.000+01:00,2017-01-27T13:21:37.000+01:00,fax,Banken,,2012-02-24T00:00:05.000+01:00,bdsg34,,,,,[9]
444,Kreissparkasse Rhein-Pfalz,Berliner Platz 2,67059,Ludwigshafen,,http://www.kreissparkasse-rhein-pfalz.de/,,062159880,,approved,2012-02-24T00:00:07.000+01:00,2012-02-24T00:00:07.000+01:00,fax,Banken,,2012-02-24T00:00:07.000+01:00,bdsg34,,,,,[9]
537,Kreissparkasse Rottweil,Königstraße 44,78628,Rottweil,,http://www.sparkasse-rottweil.de/,,07412420,,approved,2012-02-24T00:00:13.000+01:00,2012-02-24T00:00:13.000+01:00,fax,Banken,,2012-02-24T00:00:13.000+01:00,bdsg34,,,,,[9]
541,Kreissparkasse Saale-Orla,Am Sparkassenplatz 1,07907,Schleiz,,http://www.kreissparkasse-saale-orla.de/,,036634610,,approved,2012-02-24T00:00:14.000+01:00,2012-02-24T00:00:14.000+01:00,fax,Banken,,2012-02-24T00:00:14.000+01:00,bdsg34,,,,,[9]
467,Kreissparkasse Saalfeld-Rudolstadt,Markt 20,07318,Saalfeld,,http://www.sparkasse-saalfeld-rudolstadt.de/,,036718880,,approved,2012-02-24T00:00:09.000+01:00,2012-02-24T00:00:09.000+01:00,fax,Banken,,2012-02-24T00:00:09.000+01:00,bdsg34,,,,,[9]
424,Kreissparkasse Schlüchtern,Obertorstraße45,36381,Schlüchtern,,http://www.ksk-schluechtern.de/,,06661880,,approved,2012-02-24T00:00:06.000+01:00,2012-02-24T00:00:06.000+01:00,fax,Banken,,2012-02-24T00:00:06.000+01:00,bdsg34,,,,,[9]
261,Kreissparkasse Schongau,Münzstr. 36,86956,Schongau,,http://www.sparkasse-schongau.de,,08861216888,,approved,2012-02-23T00:19:25.000+01:00,2012-02-23T00:19:25.000+01:00,fax,Banken,,2012-02-23T00:19:25.000+01:00,bdsg34,,,,,[9]
289,Kreissparkasse Schwalm-Eder,Sparkassenplatz 1,34212,Melsungen,,http://www.kreissparkasse-schwalm-eder.de/,,056617070,05.02.2013 lt. Mail d. Datenschutzbeauftragten umgestellt auf manual,approved,2012-02-23T23:59:14.000+01:00,2013-03-05T12:56:24.000+01:00,manual,Banken,,2012-02-23T23:59:14.000+01:00,bdsg34,,,,,[9]
