id,name,street,pcode,city,email,url,contact_url,phone,comment,state,created_at,updated_at,mailing_mode,cached_tag_list,slug,approved_at,inquiry_kind,department,objection_kind,gv_numer,gv_number,tag_ids
65,Global Group Dialog Solutions AG,Itzbachweg 16 – 20,65510,Idstein,info@global-group.de,http://www.global-group.de/,http://www.global-group.de/Deutsch/Spezial/Impressum/index.phtml,0612693750,"""In unserer GD Consumer Marketing-Database haben wir Zugriff auf bis zu 65 Mio. Adressangaben mit vielen beschreibenden Merkmalen.""
http://www.global-group.de/Deutsch/Services/Daten/index.phtml

Zur Zeit in Korrespondenz mit Anwalt",blocked,2010-04-27T00:59:57.000+02:00,2013-09-25T02:19:43.000+02:00,,Adresshändler,,2010-04-27T00:59:57.000+02:00,bdsg34,,,,,[5]
90,Karin Frick Adressenverlag,Neuffenstraße 8,73553,Alfdorf,frick-adress@t-online.de,http://www.adressenverlag-frick.de/,http://www.adressenverlag-frick.de/impressum.htm,071723528,"Bietet Werbetreibenden ""über 5 Mio gepflegte Adressen Für Ihre Kundendialoge"" an. Weiter heißt es ""Alle Adressen die wir anbieten, sind von uns selbst und direkt ermittelt.""

19.01.2012 Faxzustellung unterbrochen - wer kennt eine gültige Faxnummer?

23.08.2012 Annahme von postalischen Anfragen wird verweigert: http://blog.selbstauskunft.net/2012/08/annahme-verweigert/

18.02.2013: Domain/Seite: ""adressenverlag-frick.de"" existiert nicht mehr und steht zum Verkauf.",blocked,2010-08-06T19:21:45.000+02:00,2013-02-18T10:33:49.000+01:00,,Adresshändler,,2010-08-06T19:21:45.000+02:00,bdsg34,,,,,[5]
142,microm Micromarketing-Systeme und Consult GmbH,Hellersbergstr. 11,41460,Neuss,info@microm-online.de,http://www.microm-online.de/,http://www.microm-online.de/Deutsch/Microm/Sekundaernavigation/impressum.jsp,02131109701,"""microm CONSUMER ist mit mehr als 35 Mio. BDSG-konformen Privatadressen eine der größten und umfassendsten Adressdatenbanken in Deutschland. Mit dieser außerordentlich breiten Adressbasis erreichen Sie nahezu den gesamten Markt. Umzüge, Todesfälle und Unzustellbare fließen umgehend in die Datenbank ein.""

Zur Zeit in Korrespondenz mit Anwalt",blocked,2011-08-26T01:55:35.000+02:00,2013-09-25T02:21:13.000+02:00,,Adresshändler,,2011-08-26T01:55:35.000+02:00,bdsg34,,,,,[5]
640,Nexiga GmbH,Marienforster Straße 52,53177,Bonn,,http://www.nexiga.com,http://www.nexiga.com/kontakt/,022884960,"""Für gezielte Direktmarketingaktionen stehen gut gepflegte, umfangreiche Datenbestände sowohl B-2-B als auch B-2-C zur Verfügung. [...] Haushaltsdatenbank mit 35 Mio. Privatadressen selektierbar nach mikrogeographischen Merkmalen +Mehr als 5 Mio. Lifestyle-Adressen selektierbar nach konkreten Kaufabsichten, Konsumschwerpunkten und Interessen""
http://www.infas-geodaten.de/index.php?id=50 (abgerufen am 26.02.2012)

27.02.2012 Unternehmen deaktiviert, aufgrund folgender Stellungnahme:

Wir gehören zum Unternehmensverbund der Schober Group - sind aber komplett autark. Schober ist seit 60 Jahren Spezialist im Direktmarketing und Adresshändler. Deshalb kam auf unserer Website auch das Thema ""Adressen"" vor. Faktisch aber verkaufen wir keine Adressen, sondern leiten entsprechende Anfragen direkt an Schober weiter. Dieser Sachverhalt war auf unserer Website missverständlich dargestellt. Wir haben den gemeinten Hinweis bereits entfernt.

01.04.2014: Firmierung lt. Mail bzw. Impressum aktualisiert auf: Nexiga GmbH (vormals: infas GEOdaten GmbH - http://www.infas-geodaten.de )",blocked,2012-02-25T21:24:37.000+01:00,2014-04-03T15:50:28.000+02:00,,Adresshändler,infas-geodaten,2012-02-26T14:08:27.000+01:00,bdsg34,,,,,[5]
109,Palette-Adressenverlag GmbH,Hans-Nitsche-Str. 1,65510,Idstein,service@paletteadressen.de,http://www.paletteadressen.de/,http://www.paletteadressen.de/kontakt.php,06126957588,"Weitere Telefon und Faxnummer:
Telefon: +49 (0) 6126 / 20 42
Telefax: +49 (0) 6126 / 51 89 0

Ein Nutzer hat gemeldet:
""Die Firma hat meine Daten von der insolventen Firma Euro Adress Consulting AG, Multergasse 2a in CH-9004 St. Gallen gekauft.

Meine Daten wurden weitergegeben an:
AZ Direct GmbH in Gütersloh bzw. die GEZ""

07.07.2011: Faxnummer aktualisiert
03.01.2018: Die Liquidation wurde im Bundesanzeiger bekannt gegeben",blocked,2011-05-05T17:19:19.000+02:00,2018-03-19T16:09:17.548+01:00,,Adresshändler,,2011-05-05T17:19:19.000+02:00,bdsg34,,,,,[5]
151,Present-Service Ullrich GmbH & Co. KG,Wetterkreuz 11,91058,Erlangen,info@present-service.com,http://www.present-service.com/,http://www.present-service.com/impressum.html,09131692200,"""Die höchste Abdeckung in der Zielgruppe entstehender Familien - bei jährlich ca. 650.000 Geburten in Deutschland.""
http://www.present-service.com/leistungen/zeitpunkt-marketing/facts.html

06.09.2011: Anfragen an das Unternehmen eingestellt, weil es in direktem Kontakt zu den Kundinnen (ausschließlich Frauen) bleibt.",blocked,2011-09-06T12:01:20.000+02:00,2012-02-22T17:13:15.000+01:00,,Adresshändler,,,bdsg34,,,,,[5]
920,Regis24 GmbH,Wallstraße 58,10179,Berlin,info@regis24.de,http://www.regis24.de/index.php,http://www.regis24.de/kontakt.php,03044350240,"Führt laut Verein digital-courage ein ""Schatten-Melderegister"":
https://bigbrotherawards.de/2013/tadelnde-erwaehnungen-2013",approved,2013-01-05T20:45:48.000+01:00,2016-12-07T09:24:41.000+01:00,fax,Adresshändler,regis24,2013-05-21T10:00:00.000+02:00,bdsg34,,,,,[5]
184,SAZ Marketing GmbH,Gutenbergstraße 1-5,30823,Garbsen,,http://www.saz.com/de/index.html,http://www.saz.com/de/region/europe/germany.html,,"Ein Nutzer hat uns hierzu geschrieben: ""Ich kenne das Unternehmen und weiß, dass es nicht nur mit Adressen handelt, sonder auch erfasst und sammelt. Auch deren Homepage macht keinen Hehl daraus.""

„Die SAZ Haushaltsdatenbanken beinhalten bis zu 220 Einzelinformationen pro Adresse und können z.B. für die Erstellung von Kundenprofilen oder die Selektion von Adresslisten genutzt werden.“
http://www.saz.com/de/target-groups-and-information/target-groups-information.html
http://www.saz.com/de/target-groups-and-information/household-databases.html
Der Sitz ist u.a. in der Schweiz. Es gibt aber auch undurchsichtige Töchterunternehmen in Deutschland http://www.saz.com/de/region/europe/germany.html die vermutlich aber auch alle Zugriff auf die Daten haben.

10.03.2012 Deaktiviert, da keine Daten in Deutschland vorhanden sind",blocked,2012-02-17T14:12:19.000+01:00,2012-03-10T12:15:12.000+01:00,,"Adresshändler, Empfohlen",saz-marketing,2012-02-17T14:12:19.000+01:00,bdsg34,,,,,"[1, 5]"
643,Silver Media Direct Marketing GmbH,Kurgartenstraße 37,90762,Fürth,info@silvermedia.de,http://www.silvermedia.de/,http://www.silvermedia.de/kontakt.html,0911766624200,"sammelt auch überwiegend bei Gewinnspielen Adressen (siehe gewinnspiele.com).
""Unser Leistungsspektrum umfasst Adressgewinnung, E-Mail Marketing,
Affiliate Marketing, Display Advertising, SEM & SEO, Social Media Marketing und Mobile Marketing.""

27.02.2012 Unternehmen deaktiviert; Haben nur Adressen, die im Zusammenhang mit den angemeldeten E-Mails bestehen. Weiterverkaut findet nicht statt.",blocked,2012-02-25T21:39:24.000+01:00,2012-02-27T12:42:25.000+01:00,,Adresshändler,,2012-02-26T13:49:03.000+01:00,bdsg34,,,,,[5]
641,SuperComm Data Marketing GmbH,Auguststr. 19,53229,Bonn,info@supercomm.de,http://www.supercomm.de/,http://www.supercomm.de/kontakt,02286881100,"""Wir bieten Ihnen über 5 Millionen Endverbraucher-Adressen sowie ca. 80.000 Empfänger unterschiedlicher Branchen und betreiben bzw. vermarkten mehr als 200 Internetseiten.""

23.02.2012 Deaktiviert auf Grund folgender Stellungnahme:

""[...] Hierbei liegt der Fokus für uns als Online-Unternehmen auf der E-Mail-Adresse, welche aus Ihrem Schreiben nicht ersichtlich ist. Bei zahlreichen der kostenfreien Projekte wie z.B. treiber.de und freeware-archiv.de werden sogar im Rahmen der Download-Anforderung und Bestätigung ausschließlich unpersonalisierte E-Mail-Adressen im DOI Verfahren generiert. [...]""",blocked,2012-02-25T21:30:41.000+01:00,2012-03-23T17:40:01.000+01:00,,Adresshändler,supercomm-data-marketing-gmbh,2012-03-16T15:57:47.000+01:00,bdsg34,,,,,[5]
