id,name,street,pcode,city,email,url,contact_url,phone,comment,state,created_at,updated_at,mailing_mode,cached_tag_list,slug,approved_at,inquiry_kind,department,objection_kind,gv_numer,gv_number,tag_ids
36,IHD Service GmbH,Augustinusstraße 11B,50226,Frechen,verein@ihd.de,http://www.ihd.de/,http://www.ihd.de/seiten/impressum.html,2234963170,"28.04.2010: Als Auskunftei eingestuft.
Bietet an, Kundenadressen für eine ""Automatische Debitorenüberwachung"" in die IHD-Datenbank zu übertragen. Neben einer ""InFoScore Privatauskunft"" gibt es auch eine ""IHD Privatauskunft"".
http://www.ihd.de/seiten/service.html

30.06.2011: Fax-Nummer aktualisiert",approved,2010-04-14T22:37:14.000+02:00,2013-05-27T15:16:49.000+02:00,fax,"Auskunfteien, Inkasso",,2010-04-14T22:37:14.000+02:00,bdsg34,,,,,"[7, 1]"
60,Inkasso 24 AG,Bahnhofstr. 6,9111,Chemnitz,service@inkasso24.de,http://www.handelsauskunft.com/,http://www.handelsauskunft.com/allgemeines/impressum/,371909440,"""Zusammenarbeit mit unseren Partnern D&B Deutschland GmbH und arvato infoscore""
http://www.handelsauskunft.com/produkte/auskuenfte/global_business_check/
11.01.2012 Unternehmen deaktiviert, da nur Wiederverkäufer von Auskünften
22.02.2012 Unternehmen aktiviert, da über die Suche auswählbar",approved,2010-04-19T18:25:49.000+02:00,2012-02-22T17:13:12.000+01:00,fax,Inkasso,,2010-04-19T18:25:49.000+02:00,bdsg34,,,,,[7]
34,Inkasso Arnold,Landwehrstraße 8,47574,Goch,mail@inkasso-arnold.com,http://www.inkasso-arnold.com/,http://www.inkasso-arnold.com/impressum/,28234692,"Aktuelles zu dem Problemfall ""Arnold Inkasso"" unter: http://blog.selbstauskunft.net/tag/arnold/
2010-04-26: Inkasso Arnold möchte eine beglaubigte Kopie des Personalausweises per Post bekommen, sonst geht bei ihm gar nichts.
2010-05-05: Bietet keine Bonitätsauskünfte mehr an: http://blog.selbstauskunft.net/2010/05/inkasso-arnold-kapituliert/",blocked,2010-04-12T12:55:43.000+02:00,2012-02-25T15:05:50.000+01:00,,Inkasso,,2010-04-12T12:55:43.000+02:00,bdsg34,,,,,[7]
657,INKASSO BECKER WUPPERTAL GmbH & Co. KG,Hofaue 46,42103,Wuppertal,kontakt@inkassobecker.de,http://www.inkassobecker.de,http://www.inkassobecker.de/kontakt.html,202493710,"Impressum:
http://www.inkassobecker.de/impressum.html

gehört zur GFKL Financial Services AG - Gruppe",approved,2012-02-27T10:46:30.000+01:00,2012-02-29T14:14:01.000+01:00,fax,Inkasso,inkasso-becker,2012-02-29T14:14:01.000+01:00,bdsg34,,,,,[7]
127,inkassofort - SweBo Anwaltssozietät,Achter de Stadt 1-3,47669,Wachtendonk,info@inkasso-sofort.de,http://www.inkasso-sofort.de/,http://www.inkasso-sofort.de/kontakt.html,1805353350,"11.01.2012 Unternehmen deaktiviert, da nur Wiederverkäufer von Auskünften
22.02.2012 Unternehmen aktiviert, da über die Suche auswählbar",approved,2011-07-05T15:22:58.000+02:00,2012-02-22T17:13:14.000+01:00,fax,Inkasso,,2011-07-05T15:22:58.000+02:00,bdsg34,,,,,[7]
30,Inkassounternehmen  Decker-Fischbeck GmbH,Neue Str. 23,26316,Varel,info@inkasso-varel.de,http://www.inkasso-varel.de/,http://www.inkasso-varel.de/impressum.0.html,4451860641,"16.01.2012 Unternehmen deaktiviert, da nur Wiederverkäufer von Auskünften
22.02.2012 Unternehmen aktiviert, da über die Suche auswählbar",approved,2010-04-12T12:42:52.000+02:00,2012-02-22T17:13:11.000+01:00,fax,Inkasso,,2010-04-12T12:42:52.000+02:00,bdsg34,,,,,[7]
122,Intrum Justitia GmbH,Pallaswiesenstraße 180 - 182,64293,Darmstadt,,https://www.intrum.com/de/,https://www.intrum.com/de/kontakt/kontaktformular/,61518160,,approved,2011-07-05T14:44:14.000+02:00,2012-03-29T16:34:37.000+02:00,fax,Inkasso,intrum-justitia-gmbh,2012-03-29T16:34:37.000+02:00,bdsg34,,,,,[7]
86,Kredit-Control GmbH,Gritznerstr. 11,76227,Karlsruhe,info@kredit-control.de,http://www.kredit-control.de,http://www.kredit-control.de/178/Impressum.htm,721120835140,,approved,2010-05-21T13:02:26.000+02:00,2012-02-22T17:13:13.000+01:00,fax,Inkasso,,2010-05-21T13:02:26.000+02:00,bdsg34,,,,,[7]
20,Liquida Inkasso,Lise-Meitner Str. 23,74074,Heilbronn,info@liquida-inkasso.de,http://www.liquida-inkasso.de/,http://www.liquida-inkasso.de/interessenten/impressum.php,7131582060,"16.01.2012 Unternehmen deaktiviert, da nur Wiederverkäufer von Auskünften
22.02.2012 Unternehmen aktiviert, da über die Suche auswählbar",approved,2010-04-12T12:11:11.000+02:00,2012-02-22T17:13:11.000+01:00,fax,Inkasso,,2010-04-12T12:11:11.000+02:00,bdsg34,,,,,[7]
18,MB Inkasso & Ermittlungs GmbH,Keltenstr. 13,63486,Bruchköbel,info@mbinkasso.de,http://www.mbinkasso.de/,,6181990300,"16.01.2012 Unternehmen deaktiviert, da nur Wiederverkäufer von Auskünften
22.02.2012 Unternehmen aktiviert, da über die Suche auswählbar",approved,2010-04-12T12:04:34.000+02:00,2012-02-22T17:13:11.000+01:00,fax,Inkasso,,2010-04-12T12:04:34.000+02:00,bdsg34,,,,,[7]
13,mediafinanz AG,Weiße Breite 5,49084,Osnabrück,info@mediafinanz.de,http://www.mediafinanz.de/,http://www.mediafinanz.de/lang-de/kontakt.html,54120290,"16.01.2012 Unternehmen deaktiviert, da nur Wiederverkäufer von Auskünften
27.02.2012 Unternehmen aktiviert, da über die Suche auswählbar",approved,2010-04-12T11:48:26.000+02:00,2012-02-27T09:48:27.000+01:00,fax,Inkasso,mediafinanz,2012-02-27T09:48:27.000+01:00,bdsg34,,,,,[7]
29,"Merkur GmbH  Forderungsmanagement, Inkasso, Auskunftei",Chiemgaustr. 109,81549,München,info@merkur-gmbh.de,http://www.merkur-gmbh.de/,http://www.merkur-gmbh.de/impressum.php,896895080,"16.01.2012: Hat nur Daten über Personen, die laufende Inkassoverfahren bei dem Unternehmen haben.
22.02.2012 Unternehmen aktiviert, da über die Suche auswählbar",approved,2010-04-12T12:40:35.000+02:00,2012-02-22T17:13:11.000+01:00,fax,Inkasso,,2010-04-12T12:40:35.000+02:00,bdsg34,,,,,[7]
24,MFI Inkasso GmbH,Dorfstraße 10,24850,Lürschau,info@mfi-inkasso.de,http://www.mfi-inkasso.de/,http://www.mfi-inkasso.de/index.html?PAGEID=11,46218590900,"04.07.2011: Aus dem Angebot gekommen, da keine Bonitätsauskünfte angeboten.
22.02.2012 Unternehmen aktiviert, da über die Suche auswählbar",approved,2010-04-12T12:25:11.000+02:00,2012-02-22T17:13:11.000+01:00,fax,Inkasso,,2010-04-12T12:25:11.000+02:00,bdsg34,,,,,[7]
655,Proceed Collection Services GmbH,Limbecker Platz 1,45127,Essen,info@pcs-nl-essen.de,http://www.proceed-collection.de,http://www.proceed-collection.de/kontakt.html,2017695900,"Impressum:
http://www.proceed-collection.de/impressum.html

gehört zur GFKL Financial Services AG - Gruppe",approved,2012-02-27T10:37:47.000+01:00,2012-03-03T13:32:21.000+01:00,fax,Inkasso,proceed-collection-services,2012-03-03T13:32:21.000+01:00,bdsg34,,,,,[7]
653,Proceed Portfolio Services GmbH,Limbecker Platz 1,45127,Essen,info@portfolio-services.de,http://www.portfolio-services.de,http://www.portfolio-services.de/impressum.html,2017695111,gehört zur GFKL Financial Services AG,approved,2012-02-27T10:28:21.000+01:00,2012-03-03T20:22:22.000+01:00,fax,Inkasso,proceed-portfolio-services,2012-03-03T13:33:32.000+01:00,bdsg34,,,,,[7]
31,Prodefacto Forderungsmanagement GmbH,Am Landgericht 2,49074,Osnabrück,info@prodefacto.de,http://www.prodefacto.de/,http://www.prodefacto.de/cms/front_content.php?idcat=11,54191550,"16.01.2012: Unternehmen deaktiviert, da nur Inkassofälle bearbeitet werden, oder Daten von externen bezogen werden.
22.02.2012 Unternehmen aktiviert, da einzeln auswählbar",approved,2010-04-12T12:45:40.000+02:00,2012-02-22T17:13:11.000+01:00,fax,Inkasso,,2010-04-12T12:45:40.000+02:00,bdsg34,,,,,[7]
45,Seghorn Inkasso GmbH,Legienstr. 1,28188,Bremen,info@seghorn.de,http://www.seghorn.de/,http://www.seghorn.de/kontakt-seghorn.php,421439102,,approved,2010-04-15T12:58:21.000+02:00,2012-03-30T00:09:39.000+02:00,fax,Inkasso,seghorn-inkasso-gmbh,2012-03-30T00:09:39.000+02:00,bdsg34,,,,,[7]
652,Sirius Inkasso GmbH,Werdener Straße 4,40227,Düsseldorf,info@sirius-inkasso.de,http://www.sirius-inkasso.de/,http://www.sirius-inkasso.de/kontakt.html,211882910,"Impessum:
http://www.sirius-inkasso.de/impressum.html

gehört zur GFKL Financial Services AG",approved,2012-02-27T10:25:15.000+01:00,2012-02-27T13:43:17.000+01:00,fax,Inkasso,sirius-inkasso,2012-02-27T13:43:17.000+01:00,bdsg34,,,,,[7]
27,Staufen-Inkasso,Mozartstrasse 10,73033,Göppingen,info@staufen-inkasso.de,http://staufen-inkasso.de/,http://staufen-inkasso.de/impressum.htm,716188137,,approved,2010-04-12T12:32:07.000+02:00,2012-02-22T17:13:11.000+01:00,fax,Inkasso,,2010-04-12T12:32:07.000+02:00,bdsg34,,,,,[7]
129,Teschinkasso Forderungsmanagement GmbH,Bielsteiner Str. 43,51674,Wiehl,vertrieb@tesch-inkasso.de,http://www.teschinkasso.de/,http://www.teschinkasso.de/kontakt/,22627110,"11.01.2012 Unternehmen deaktiviert, da nur Wiederverkäufer von Auskünften
22.02.2012 Unternehmen aktiviert, da einzeln auswählbar",approved,2011-07-05T15:29:16.000+02:00,2012-02-22T17:13:14.000+01:00,fax,Inkasso,,2011-07-05T15:29:16.000+02:00,bdsg34,,,,,[7]
19,Universal Inkasso AG,Steinhof 5a,40699,Erkrath,info@universal-inkasso.de,https://universalinkasso.de/,https://universalinkasso.de/universal/Impressum.html,22112071980,"11.01.2012 Unternehmen deaktiviert, da nur Wiederverkäufer von Auskünften
22.02.2012 Unternehmen aktiviert, da über die Suche auswählbar",approved,2010-04-12T12:08:15.000+02:00,2012-02-22T17:13:11.000+01:00,fax,Inkasso,,2010-04-12T12:08:15.000+02:00,bdsg34,,,,,[7]
131,V.O.P GmbH & Co. KG,Hauptstrasse 62,56745,Bell,info@voponline.de,http://www.inkasso-vop.de/,http://www.inkasso-vop.de/Impressum.3801.html,26525290,,approved,2011-07-05T15:39:49.000+02:00,2012-02-22T18:06:54.000+01:00,fax,Inkasso,vop,2011-07-05T15:39:49.000+02:00,bdsg34,,,,,[7]
21,Zink Inkasso,Eichenstieg 23,21244,Buchholz,info@zink-inkasso.de,http://www.zink-inkasso.de/,http://www.zink-inkasso.de/html/impressum.html,4181282622,"22.02.2012 Unternehmen aktiviert, da über die Suche auswählbar

04.11.2013 lt. Schreiben vom heutigen Tage umgestellt auf manuelle Zustellung",approved,2010-04-12T12:13:32.000+02:00,2013-11-04T13:20:57.000+01:00,manual,Inkasso,,2010-04-12T12:13:32.000+02:00,bdsg34,,,,,[7]
656,Zyklop Inkasso Deutschland GmbH,Kreuzweg 64,47809,Krefeld,inkasso@zyklop.de,http://www.zyklop.de/,http://www.zyklop.de/kontakt/,215152990,"Impressum:
http://www.zyklop.de/inkasso/inkassounternehmen_impressum.html

gehört zur GFKL Financial Services AG - Gruppe",approved,2012-02-27T10:41:23.000+01:00,2012-02-27T13:40:04.000+01:00,fax,Inkasso,zyklop-inkasso,2012-02-27T13:40:04.000+01:00,bdsg34,,,,,[7]
