id,name,street,pcode,city,email,url,contact_url,phone,comment,state,created_at,updated_at,mailing_mode,cached_tag_list,slug,approved_at,inquiry_kind,department,objection_kind,gv_numer,gv_number,tag_ids
1039,Landeskriminalamt Baden-Württemberg,Taubenheimstrasse 85,70372,Stuttgart,stuttgart.lka@polizei.bwl.de,http://www.lka-bw.de,http://www.lka-bw.de/LKA/kontakt/Seiten/default.aspx,071154010,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,fax,Behörden,lka-baden-wurttemberg,2013-08-01T17:39:38.000+02:00,lka_bw,,,,,[13]
1042,Landeskriminalamt Bayern,Maillingerstraße 15,80636,München,,http://www.polizei.bayern.de/lka/,http://www.polizei.bayern.de/lka/index.html/1324,08912120,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,fax,Behörden,lka-bayern,2013-08-01T17:39:38.000+02:00,lka_by,,,,,[13]
1043,Landeskriminalamt Berlin,Tempelhofer Damm 12,12101,Berlin-Tempelhof,,http://www.berlin.de/polizei/wir-ueber-uns/struktur/lka/index.html,,03046640,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,postal,Behörden,lka-berlin,2013-08-01T17:39:38.000+02:00,lka_be,,,,,[13]
1049,Landeskriminalamt Hessen,Hölderlinstraße 5,65187,Wiesbaden,,www.polizei.hessen.de/hlka/‎,http://www.polizei.hessen.de/icc/internetzentral/nav/a00/a0057aec-612a-af03-e07e-611142c388eb.htm,0611830,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,postal,Behörden,lka-hessen,2013-08-01T17:39:38.000+02:00,lka_he,,,,,[13]
1052,Landeskriminalamt Mecklenburg-Vorpommern,Retgendorfer Str. 2,19067,Rampe,,http://www.polizei.mvnet.de/cms2/Polizei_prod/Polizei/de/ipvo/Die_Kriminalpolizei/,,03866640,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,fax,Behörden,lka-mecklenburg-vorpommern,2013-08-01T17:39:38.000+02:00,lka_mv,,,,,[13]
1054,Landeskriminalamt Niedersachsen,Am Waterlooplatz 11,30169,Hannover,lka@polizei.niedersachsen.de,http://www.lka.niedersachsen.de/,,0511262620,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,fax,Behörden,lka-niedersachsen,2013-08-01T17:39:38.000+02:00,lka_ni,,,,,[13]
1056,Landeskriminalamt Nordrhein-Westfalen,Völklinger Str. 49,40221,Düsseldorf,poststelle.lka@polizei.nrw.de,http://www.polizei-nrw.de,http://www.polizei-nrw.de/artikel__143.html,02119390,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,fax,Behörden,lka-nordrhein-westfahlen,2013-08-01T17:39:38.000+02:00,lka_nw,,,,,[13]
1058,Landeskriminalamt Rheinland-Pfalz,Valenciaplatz 1-7,55118,Mainz,,http://www.polizei.rlp.de/landeskriminalamt‎,http://www.polizei.rlp.de/internet/nav/740/broker.jsp?uCon=d0910c3c-57c9-0831-3d58-731f42680e4c&uTem=64150cd8-7c66-6001-be59-2680a525fe06&uMen=74030c3c-57c9-0831-3d58-731f42680e4c,06131650,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,fax,Behörden,lka-rheinland-pfalz,2013-08-01T17:39:38.000+02:00,lka_rp,,,,,[13]
1062,Landeskriminalamt Sachsen,PSF 230122 / 230126,01111,Dresden,,http://www.polizei.sachsen.de/de/lka.htm,http://www.polizei.sachsen.de/de/9576.htm,03518550,,approved,2013-08-01T17:39:39.000+02:00,2013-08-01T17:39:39.000+02:00,postal,Behörden,lka-sachsen,2013-08-01T17:39:39.000+02:00,lka_sn,,,,,[13]
1064,Landeskriminalamt Sachsen-Anhalt,Lübecker Straße 53-63,39124,Magdeburg,lka@polizei.sachsen-anhalt.de,http://www.sachsen-anhalt.de/index.php?id=44445,,03912500,,approved,2013-08-01T17:39:39.000+02:00,2013-08-01T17:39:39.000+02:00,fax,Behörden,lka-sachsen-anhalt,2013-08-01T17:39:39.000+02:00,lka_st,,,,,[13]
1065,Landeskriminalamt Schleswig-Holstein,"Mühlenweg 166, Haus 12",24116,Kiel,kiel.lka@polizei.landsh.de,https://www.polizei.schleswig-holstein.de/internet/DE/Organisation/Landeskriminalamt/landeskriminalamt_node.html,,04311600,,approved,2013-08-01T17:39:39.000+02:00,2013-08-01T17:39:39.000+02:00,fax,Behörden,lka-schleswik-holstein,2013-08-01T17:39:39.000+02:00,lka_sh,,,,,[13]
1067,Landeskriminalamt Thüringen,Postfach 45 01 26,99051,Erfurt,lka@polizei.thueringen.de,http://www.thueringen.de/de/lka/‎,http://www.thueringen.de/th3/polizei/lka/vorstellung/kontakt/,036134109,,approved,2013-08-01T17:39:39.000+02:00,2013-08-01T17:39:39.000+02:00,fax,Behörden,lka-thueringen,2013-08-01T17:39:39.000+02:00,lka_th,,,,,[13]
1060,Landespolizeipräsidium Saarland,Hellwigstraße 14,66121,Saarbrücken,,http://www.saarland.de/polizei.htm,,06819620,,approved,2013-08-01T17:39:39.000+02:00,2013-08-01T17:39:39.000+02:00,fax,Behörden,lka-saarland,2013-08-01T17:39:39.000+02:00,lka_sl,Datenschutzbeauftragter,,,,[13]
1040,Ministerium des Inneren des Landes Brandenburg,Postfach 60 11 26,14411,Potsdam,,http://www.verfassungsschutz.brandenburg.de/,http://www.verfassungsschutz.brandenburg.de/cms/detail.php/lbm1.c.319912.de/bbo_contact,03318662500,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,fax,Behörden,verfassungsschutz-brandenburg,2013-08-01T17:39:38.000+02:00,lfv_bb,Abteilung Verfassungsschutz,,,,[13]
1057,"Ministerium des Innern, für Sport und Infrastruktur des Landes Rheinland-Pfalz",Schillerplatz 3-5,55116,Mainz,verfassungsschutz@isim.rlp.de,http://isim.rlp.de/sicherheit/verfassungsschutz/,,06131163772,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,fax,Behörden,verfassungsschutz-rheinland-pfalz,2013-08-01T17:39:38.000+02:00,lfv_rp,Abteilung Verfassungsschutz,,,,[13]
1055,Ministerium für Inneres und Kommunales des Landes Nordrhein-Westfalen,Postfach 10 30 13,40021,Düsseldorf,kontakt.verfassungsschutz@mik1.nrw.de,https://www.mik.nrw.de/verfassungsschutz.html,https://www.mik.nrw.de/verfassungsschutz/kontakt.html,02118712821,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,fax,Behörden,verfassungsschutz-nordrhein-westfalen,2013-08-01T17:39:38.000+02:00,lfv_nw,Abteilung Verfassungsschutz,,,,[13]
1051,Ministerium für Inneres und Sport Mecklenburg-Vorpommern,Postfach 11 05 52,19005,Schwerin,info@verfassungsschutz-mv.de,http://www.verfassungsschutz-mv.de/,http://www.verfassungsschutz-mv.de/cms2/Verfassungsschutz_prod/Verfassungsschutz/content/de/_Footer/Impressum/index.jsp,038574200,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,fax,Behörden,verfassungsschutz-mecklenburg-vorpommern,2013-08-01T17:39:38.000+02:00,lfv_mv,Abteilung Verfassungsschutz,,,,[13]
1053,"Niedersächsisches Ministerium für Inneres, Sport und Integration",Büttnerstraße 28,30165,Hannover,oeffentlichkeitsarbeit@verfassungsschutz.niedersachsen.de,http://www.verfassungsschutz.niedersachsen.de/,http://www.verfassungsschutz.niedersachsen.de/portal/live.php?navigation_id=12266&article_id=54332&_psmand=30,051167090,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,fax,Behörden,verfassungsschutz-niedersachsen,2013-08-01T17:39:38.000+02:00,lfv_ni,Verfassungsschutz,,,,[13]
1046,Polizei Bremen,In der Vahr 76,28329,Bremen,office@polizei.bremen.de,http://www.polizei.bremen.de/,http://www.polizei.bremen.de/sixcms/detail.php?gsid=bremen09.c.1727.de,04213620,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,postal,Behörden,lka-bremen,2013-08-01T17:39:38.000+02:00,lka_hb,Kriminalpolizei/LKA,,,,[13]
1048,Polizei Hamburg,Bruno-Georges-Platz 1,22297,Hamburg,polizeioeffentlichkeitsarbeit@polizei.hamburg.de,http://www.hamburg.de/polizei/,http://www.hamburg.de/polizei/kontakt-polizei/,040428656201,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,postal,Behörden,lka-hamburg,2013-08-01T17:39:38.000+02:00,lka_hh,,,,,[13]
1041,Polizeipräsidium des Landes Brandenburg,Kaiser-Friedrich-Straße 143,14469,Potsdam,praesidium.potsdam@polizei-internet.brandenburg.de,http://www.internetwache.brandenburg.de/,http://www.internetwache.brandenburg.de/sixcms/detail.php?id=4663,033128302,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,fax,Behörden,lka-brandenburg,2013-08-01T17:39:38.000+02:00,lka_bb,,,,,[13]
1044,Senatsverwaltung für Inneres,Postfach 62 05 60,10795,Berlin,,http://www.berlin.de/sen/inneres/verfassungsschutz/,,03090129111,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,fax,Behörden,verfassungsschutz-berlin,2013-08-01T17:39:38.000+02:00,lfv_be,Abteilung II -- Verfassungsschutz,,,,[13]
1063,Verfassungsschutz in Sachsen-Anhalt,Postfach 18 49,39008,Magdeburg,vschutz@mi.sachsen-anhalt.de,http://www.mi.sachsen-anhalt.de/verfassungsschutz/,http://www.verfassungsschutz.de/de/service/landesbehoerden/magdeburg,03915673900,,approved,2013-08-01T17:39:39.000+02:00,2013-08-01T17:39:39.000+02:00,fax,Behörden,verfassungsschutz-sachsen-anhalt,2013-08-01T17:39:39.000+02:00,lfv_st,"Ministerium des Innern des Landes Sachsen-Anhalt, Abteilung 5",,,,[13]
1038,Zollkriminalamt,Postfach 850562,51030,Köln,poststelle@zka.bfinv.de,http://www.zoll.de,http://www.zoll.de/DE/Service/Auskuenfte/Zolldienststellen/ZKA/zka_node.html,02216720,,approved,2013-08-01T17:39:38.000+02:00,2013-08-01T17:39:38.000+02:00,fax,Behörden,zollkriminalamt,2013-08-01T17:39:38.000+02:00,zoll,Der behördliche Datenschutzbeauftragte,,,,[13]
