id,name,street,pcode,city,email,url,contact_url,phone,comment,state,created_at,updated_at,mailing_mode,cached_tag_list,slug,approved_at,inquiry_kind,department,objection_kind,gv_numer,gv_number,tag_ids
974,AOK Nordost,Behlertstraße 33 A,14467,Potsdam,service@nordost.aok.de,http://www.aok.de/nordost/index.php,http://www.aok.de/nordost/impressum-76139.php,033127721111,,approved,2013-05-07T22:43:29.000+02:00,2013-05-07T22:43:29.000+02:00,fax,Versicherungen,aok-nordost,2013-05-07T22:43:29.000+02:00,bdsg34,,,,,[8]
975,AOK NordWest,Kopenhagener Straße 1,44269,Dortmund,kontakt@nw.aok.de,http://www.aok.de/nordwest/index.php,http://www.aok.de/nordwest/impressum-76135.php,023141930,,approved,2013-05-07T22:43:29.000+02:00,2013-05-07T22:43:29.000+02:00,fax,Versicherungen,aok-nordwest,2013-05-07T22:43:29.000+02:00,bdsg34,,,,,[8]
976,AOK Plus,Sternplatz 7,01067,Dresden,service@plus.aok.de,https://www.aokplus-online.de/,https://www.aokplus-online.de/mehr/impressum.html,0351494618930,,approved,2013-05-07T22:43:29.000+02:00,2013-05-07T22:43:29.000+02:00,fax,Versicherungen,aok-plus,2013-05-07T22:43:29.000+02:00,bdsg34,,,,,[8]
977,AOK Rheinland/Hamburg,Kasernenstr. 61,40213,Düsseldorf,aok@rh.aok.de,http://www.aok.de/rheinland-hamburg/index.php,http://www.aok.de/rheinland-hamburg/impressum-76163.php,021187910,,approved,2013-05-07T22:43:29.000+02:00,2013-05-07T22:43:29.000+02:00,fax,Versicherungen,aok-rheinland-hamburg,2013-05-07T22:43:29.000+02:00,bdsg34,,,,,[8]
978,AOK Rheinland-Pfalz/Saarland,Virchowstraße 30,67304,Eisenberg,service@rps.aok.de,http://www.aok.de/rheinland-pfalz-saarland/index.php,http://www.aok.de/rheinland-pfalz-saarland/impressum-76153.php,063514030,,approved,2013-05-07T22:43:29.000+02:00,2013-05-07T22:43:29.000+02:00,fax,Versicherungen,aok-rheinland-pfalz-saarland,2013-05-07T22:43:29.000+02:00,bdsg34,,,,,[8]
979,AOK Sachsen-Anhalt,Lüneburger Straße 4,39106,Magdeburg,service@san.aok.de,http://www.aok.de/sachsen-anhalt/index.php,http://www.aok.de/sachsen-anhalt/impressum-76143.php,08002265726,,approved,2013-05-07T22:43:29.000+02:00,2013-05-07T22:43:29.000+02:00,fax,Versicherungen,aok-sachsen-anhalt,2013-05-07T22:43:29.000+02:00,bdsg34,,,,,[8]
719,ARAG Allgemeine Versicherungs-AG ,ARAG Platz 1,40472,Düsseldorf ,service@arag.de,http://www.arag.de/,http://www.arag.de/die-arag/kontakt-zum-unternehmen/impressum/,021198901436,,approved,2012-03-04T19:24:05.000+01:00,2012-03-05T09:49:49.000+01:00,fax,Versicherungen,arag-allgemeine-versicherung,2012-03-05T09:49:49.000+01:00,bdsg34,,,,,[8]
874,ASSTEL Sachversicherung AG,Schanzenstr. 28,51175,Köln,info@asstel.de,http://www.asstel.de,https://www.asstel.de/applications/fr/kontakt/Wizardfr-kontakt-10.do,02219677677,,approved,2012-10-08T01:47:12.000+02:00,2013-05-28T11:58:38.000+02:00,fax,Versicherungen,asstel-sachversicherung,2013-05-28T11:58:38.000+02:00,bdsg34,,,,,[8]
662,Barmenia Krankenversicherung a. G.,Kronprinzenallee 12-18,42094,Wuppertal,info@barmenia.de,,,02024380,"Sollten Sie weitere Fragen zum Thema Datenschutz bei den Barmenia-Unternehmen haben, steht Ihnen der betriebliche Datenschutzbeauftragte unter folgender Anschrift gerne zur Verfügung:

Barmenia Versicherungen
HA Revision
Stefan Leppler
Kronprinzenallee 12-18
42094 Wuppertal",approved,2012-02-28T13:28:54.000+01:00,2012-02-28T17:56:40.000+01:00,fax,Versicherungen,barmenia,2012-02-28T17:56:40.000+01:00,bdsg34,,,,,[8]
687,BKK Mobil OIL,Burggrafstraße 1,29221,Celle,info@bkk-mobil-oil.de,http://www.bkk-mobil-oil.de,http://www.bkk-mobil-oil.de/ueber-uns/das-unternehmen-bkk-mobil-oil/kontakt.html,08002550800,"Für Fragen oder Anmerkungen zum Datenschutz steht Ihnen der betriebliche Datenschutzbeauftragte der Betriebskrankenkasse Mobil Oil unter der folgenden Anschrift zur Verfügung:
Datenschutzbeauftragter@bkk-mobil-oil.de

Auch auskunftspflichtig nach § 83 und § 67a Abs. 5 SGB X",approved,2012-02-29T00:38:19.000+01:00,2012-02-29T01:07:31.000+01:00,fax,Versicherungen,bkk-mobil-oil,2012-02-29T01:07:30.000+01:00,bdsg34,,,,,[8]
186,Continentale Krankenversicherung a.G.,Ruhrallee 92,44139,Dortmund,,http://www.continentale.de/,"http://www.continentale.de/cipp/continentale/lib/pub/tt,oid,540/lang,1/ticket,guest",02319190,,approved,2012-02-22T14:58:18.000+01:00,2012-02-22T17:13:15.000+01:00,fax,Versicherungen,continentale-krankenversicherung,2012-02-22T14:58:18.000+01:00,bdsg34,,,,,[8]
189,Continentale Lebensversicherung AG,Baierbrunner Straße 31-33,81379,München,,http://www.continentale.de/,"http://www.continentale.de/cipp/continentale/lib/pub/tt,oid,540/lang,1/ticket,guest",08951530,,approved,2012-02-22T15:00:17.000+01:00,2012-02-22T17:13:15.000+01:00,fax,Versicherungen,continentale-lebensversicherung,2012-02-22T15:00:17.000+01:00,bdsg34,,,,,[8]
187,Continentale Sachversicherung AG,Ruhrallee 92,44139,Dortmund,,http://www.continentale.de/,"http://www.continentale.de/cipp/continentale/lib/pub/tt,oid,540/lang,1/ticket,guest",02319190,,approved,2012-02-22T14:58:43.000+01:00,2012-02-22T17:13:15.000+01:00,fax,Versicherungen,continentale-sachversicherung,2012-02-22T14:58:43.000+01:00,bdsg34,,,,,[8]
672,Cosmos Lebensversicherungs-Aktiengesellschaft,Halbergstraße 50-60,66101,Saarbrücken,info@cosmosdirekt.de,https://www.cosmosdirekt.de/,https://www.cosmosdirekt.de/kontakt/,06819666666,,approved,2012-02-28T23:08:14.000+01:00,2016-09-02T11:57:24.000+02:00,fax,Versicherungen,comos-lebensversicherung,2012-02-29T00:54:13.000+01:00,bdsg34,,,,,[8]
752,D.A.S. Allgemeine Rechtsschutz-Versicherungs-AG,Thomas-Dehler-Straße 2,81737,München,,http://www.wenn-das-dann-das.de/,,08003746555,"gem. Schreiben vom 14.06.17:
""Da ERGO der Datenschutz sehr wichtig ist, lassen Sie uns bitte Ihre Anfrage im Original und eigenhändig von Ihnen unterschrieben zukommen, um die Möglichkeit zu gewährleisten, einen Abgleich mit den bei uns hinterlegten Identifikationsmerkmalen durchzuführen. Nutzen Sie bitte den hier hinterlegten Selbstauskunftsbogen als Ausdruck. 
Darüber hinaus bitten wir um einen entsprechenden Hinweis, in welcher Funktion Sie Kontakt mit uns hatten (z.B. Versicherungskunde, Geschädigter, Bewerber, Mitarbeiter, Interessent, usw.).""",approved,2012-03-12T22:54:26.000+01:00,2017-06-22T14:41:03.367+02:00,manual,Versicherungen,d-a-s-allgemeine-rechtsschutz,2013-06-04T11:51:44.000+02:00,bdsg34,,,,,[8]
1006,Debeka Allgemeine Versicherung AG,Ferdinand-Sauerbruch-Straße 18,56058,Koblenz ,kundenservice@debeka.de,http://www.debeka.de,,02614984664,,approved,2013-06-05T12:36:10.000+02:00,2013-06-05T12:36:52.000+02:00,fax,Versicherungen,debeka-allgemeine-versicherung,2013-06-05T12:34:10.000+02:00,bdsg34,,,,,[8]
1008,Debeka Bausparkasse AG,Ferdinand-Sauerbruch-Straße 18,56058,Koblenz ,kundenservice@debeka.de,http://www.debeka.de,,02614984664,,approved,2013-06-05T12:36:10.000+02:00,2013-06-05T12:37:00.000+02:00,fax,Versicherungen,debeka-bausparkasse,2013-06-05T12:34:10.000+02:00,bdsg34,,,,,[8]
917,Debeka Krankenversicherungsverein a. G.,Ferdinand-Sauerbruch-Straße 18,56058,Koblenz ,kundenservice@debeka.de,http://www.debeka.de,,02614984664,,approved,2013-01-04T22:43:45.000+01:00,2013-06-05T12:34:10.000+02:00,fax,Versicherungen,debeka-krankenversicherung,2013-06-05T12:34:10.000+02:00,bdsg34,,,,,[8]
1005,Debeka Lebensversicherungsverein a. G.,Ferdinand-Sauerbruch-Straße 18,56058,Koblenz ,kundenservice@debeka.de,http://www.debeka.de,,02614984664,,approved,2013-06-05T12:36:10.000+02:00,2013-06-05T12:37:10.000+02:00,fax,Versicherungen,debeka-lebensversicherung,2013-06-05T12:34:10.000+02:00,bdsg34,,,,,[8]
1007,Debeka Pensionskasse AG,Ferdinand-Sauerbruch-Straße 18,56058,Koblenz ,kundenservice@debeka.de,http://www.debeka.de,,02614984664,,approved,2013-06-05T12:36:10.000+02:00,2013-06-05T12:37:18.000+02:00,fax,Versicherungen,debeka-pensionskasse,2013-06-05T12:34:10.000+02:00,bdsg34,,,,,[8]
1009,Debeka Unterstützungskasse e. V.,Ferdinand-Sauerbruch-Straße 18,56058,Koblenz ,kundenservice@debeka.de,http://www.debeka.de,,02614984664,,approved,2013-06-05T12:36:10.000+02:00,2013-06-05T12:37:27.000+02:00,fax,Versicherungen,debeka-unterstuetzungskasse,2013-06-05T12:34:10.000+02:00,bdsg34,,,,,[8]
193,Deutsche Lebensversicherungs-AG,An den Treptowers 3,12435,Berlin,lebensversicherung@allianz.de,https://dlvag.allianz.de/,https://kundenservice.allianz.de/res/online_verwalten/zentrale_telefonnummern_und_adressen/index.html?clusterid=tab-1-2-3,,,approved,2012-02-22T17:27:38.000+01:00,2012-02-22T17:31:07.000+01:00,fax,Versicherungen,deutsche-lebensversicherung,2012-02-22T17:27:38.000+01:00,bdsg34,,,,,[8]
904,DEVK Deutsche Eisenbahn Versicherung,Riehler Straße 190,50735,Köln,datenschutz@devk.de,http://www.devk.de/footer/rechtliches/datenschutz/index.jsp,http://www.devk.de/footer/rechtliches/impressum/index.jsp,02217570,,approved,2012-11-26T19:52:58.000+01:00,2013-05-28T12:04:12.000+02:00,fax,Versicherungen,devk,2013-05-28T12:04:12.000+02:00,bdsg34,,,,,[8]
661,DKV Deutsche Krankenversicherung AG,Aachener Straße 300,50933,Köln,datenschutz@dkv.com,http://www.dkv.com/,http://www.dkv.com/kontakt-dkv-12616.html,022157894005,"gem. Schreiben vom 21.08.17:
""Da der DKV AG der Datenschutz sehr wichtig ist, lassen Sie uns bitte Ihre Anfrage im Original und eigenhändig von Ihnen unterschrieben zukommen, um die Möglichkeit zu gewährleisten, einen Abgleich mit den bei uns hinterlegten Identifikationsmerkmalen durchzuführen. Nutzen Sie bitte den hier hinterlegten Selbstauskunftsbogen als Ausdruck. 
Darüber hinaus bitten wir um einen entsprechenden Hinweis, in welcher Funktion Sie Kontakt mit uns hatten (z.B. Versicherungskunde, Geschädigter, Bewerber, Mitarbeiter, Interessent, usw.).""",approved,2012-02-28T13:27:08.000+01:00,2017-08-23T13:36:49.281+02:00,manual,Versicherungen,dkv,2012-02-29T12:22:29.000+01:00,bdsg34,,,,,[8]
680,ERGO Lebensversicherung AG (ehemals Hamburg-Mannheimer),Überseering 45,22297,Hamburg,info@ergo.de,http://www.ergo.de,http://www.ergo.de/de/Service/Service/Kontakt,02114777100,"gem. Schreiben vom 14.06.17:
""Da ERGO der Datenschutz sehr wichtig ist, lassen Sie uns bitte Ihre Anfrage im Original und eigenhändig von Ihnen unterschrieben zukommen, um die Möglichkeit zu gewährleisten, einen Abgleich mit den bei uns hinterlegten Identifikationsmerkmalen durchzuführen. Nutzen Sie bitte den hier hinterlegten Selbstauskunftsbogen als Ausdruck. 
Darüber hinaus bitten wir um einen entsprechenden Hinweis, in welcher Funktion Sie Kontakt mit uns hatten (z.B. Versicherungskunde, Geschädigter, Bewerber, Mitarbeiter, Interessent, usw.).""",approved,2012-02-29T00:14:23.000+01:00,2017-06-22T14:39:40.694+02:00,manual,Versicherungen,ergo-lebensversicherung,2012-03-03T13:23:36.000+01:00,bdsg34,,,,,[8]
684,ERGO Pensionskasse AG,Victoriaplatz 2,40477,Düsseldorf,info@ergo.de,http://www.ergo.de,http://www.ergo.de/de/Service/Service/Kontakt,04063765350,"gem. Schreiben vom 14.06.17:
""Da ERGO der Datenschutz sehr wichtig ist, lassen Sie uns bitte Ihre Anfrage im Original und eigenhändig von Ihnen unterschrieben zukommen, um die Möglichkeit zu gewährleisten, einen Abgleich mit den bei uns hinterlegten Identifikationsmerkmalen durchzuführen. Nutzen Sie bitte den hier hinterlegten Selbstauskunftsbogen als Ausdruck. 
Darüber hinaus bitten wir um einen entsprechenden Hinweis, in welcher Funktion Sie Kontakt mit uns hatten (z.B. Versicherungskunde, Geschädigter, Bewerber, Mitarbeiter, Interessent, usw.).""",approved,2012-02-29T00:25:01.000+01:00,2017-06-22T14:40:09.129+02:00,manual,Versicherungen,ergo-pensionskasse,2012-03-03T13:42:27.000+01:00,bdsg34,,,,,[8]
682,ERGO Pensions-Plan Unterstützungskasse e. V.,Überseering 45,22297,Hamburg,info@longial.de,http://www.longial.de,http://www.longial.de/kontakt/,04063762132,"gem. Schreiben vom 14.06.17:
""Da ERGO der Datenschutz sehr wichtig ist, lassen Sie uns bitte Ihre Anfrage im Original und eigenhändig von Ihnen unterschrieben zukommen, um die Möglichkeit zu gewährleisten, einen Abgleich mit den bei uns hinterlegten Identifikationsmerkmalen durchzuführen. Nutzen Sie bitte den hier hinterlegten Selbstauskunftsbogen als Ausdruck. 
Darüber hinaus bitten wir um einen entsprechenden Hinweis, in welcher Funktion Sie Kontakt mit uns hatten (z.B. Versicherungskunde, Geschädigter, Bewerber, Mitarbeiter, Interessent, usw.).""",approved,2012-02-29T00:20:00.000+01:00,2017-06-22T14:40:22.440+02:00,manual,Versicherungen,ergo-pensions-plan-unterstuetzungskasse,2012-03-03T13:28:42.000+01:00,bdsg34,,,,,[8]
681,ERGO Versicherung AG (ehemals Victoria),Victoriaplatz 1,40477,Düsseldorf,info@ergo.de,http://www.ergo.de/,http://www.ergo.de/de/Service/Service/Kontakt,02114770,"gem. Schreiben vom 14.06.17:
""Da ERGO der Datenschutz sehr wichtig ist, lassen Sie uns bitte Ihre Anfrage im Original und eigenhändig von Ihnen unterschrieben zukommen, um die Möglichkeit zu gewährleisten, einen Abgleich mit den bei uns hinterlegten Identifikationsmerkmalen durchzuführen. Nutzen Sie bitte den hier hinterlegten Selbstauskunftsbogen als Ausdruck. 
Darüber hinaus bitten wir um einen entsprechenden Hinweis, in welcher Funktion Sie Kontakt mit uns hatten (z.B. Versicherungskunde, Geschädigter, Bewerber, Mitarbeiter, Interessent, usw.).""",approved,2012-02-29T00:16:30.000+01:00,2017-06-22T14:40:35.334+02:00,manual,Versicherungen,ergo-versicherung,2012-03-03T13:25:38.000+01:00,bdsg34,,,,,[8]
679,ERGO Versicherungsgruppe AG,Victoriaplatz 2,40477,Düsseldorf,info@ergo.de,http://www.ergo.de,http://www.ergo.de/de/Service/Service/Kontakt,02114777100,"gem. Schreiben vom 14.06.17:
""Da ERGO der Datenschutz sehr wichtig ist, lassen Sie uns bitte Ihre Anfrage im Original und eigenhändig von Ihnen unterschrieben zukommen, um die Möglichkeit zu gewährleisten, einen Abgleich mit den bei uns hinterlegten Identifikationsmerkmalen durchzuführen. Nutzen Sie bitte den hier hinterlegten Selbstauskunftsbogen als Ausdruck. 
Darüber hinaus bitten wir um einen entsprechenden Hinweis, in welcher Funktion Sie Kontakt mit uns hatten (z.B. Versicherungskunde, Geschädigter, Bewerber, Mitarbeiter, Interessent, usw.).""",approved,2012-02-29T00:12:04.000+01:00,2017-06-22T14:40:47.748+02:00,manual,Versicherungen,ergo-versicherungsgruppe,2012-03-03T13:27:03.000+01:00,bdsg34,,,,,[8]
103,Euler Hermes Kreditversicherungs-AG,Friedensallee 254,22763,Hamburg,info.de@eulerhermes.com,http://www.eulerhermes.de,http://www.eulerhermes.de/de/euler-hermes/impressum.html,04088340,,approved,2011-01-13T11:58:43.000+01:00,2012-02-22T17:13:13.000+01:00,fax,Versicherungen,euler-hermes,2011-01-13T11:58:43.000+01:00,bdsg34,,,,,[8]
677,Europäische Reiseversicherung AG,Rosenheimer Straße 116,81669,München,contact@reiseversicherung.de,https://www.reiseversicherung.de,https://www.reiseversicherung.de/de/hilfe-kontakt.html,089416600,"Fragen zum Datenschutz

Für die Einhaltung der Grundsätze zum Datenschutz sorgen der betriebliche Datenschutzbeauftragte und seine Mitarbeiter. Wenn Sie weitere Fragen zum Datenschutz bei der ERV haben, können Sie uns gern schreiben.

Europäische Reiseversicherung AG
Datenschutzbeauftragter
Rosenheimer Straße 116
81669 München
Deutschland

Telefon: +49 (0) 89 4166 - 00
E-Mail: datenschutz@erv.de",approved,2012-02-29T00:03:08.000+01:00,2013-08-28T13:22:29.000+02:00,fax,Versicherungen,europaeische-reiseversicherung,2013-08-28T13:22:29.000+02:00,bdsg34,,,,,[8]
660,Generali Versicherung AG,Adenauerring 7,81737,München,datenschutzbeauftragter@generali.de,,,,,approved,2012-02-28T13:24:00.000+01:00,2012-02-28T17:57:24.000+01:00,fax,Versicherungen,generali,2012-02-28T17:57:24.000+01:00,bdsg34,,,,,[8]
698,Heidelberger Lebensversicherung AG,Forum 7 ,69126,Heidelberg,,http://www.heidelberger-leben.de,http://www.heidelberger-leben.de/kontakt/kontaktuebersicht/,062218722222,,approved,2012-03-03T15:07:58.000+01:00,2012-03-03T20:18:16.000+01:00,fax,Versicherungen,heidelberger-lebensversicherung,2012-03-03T20:18:16.000+01:00,bdsg34,,,,,[8]
981,hkk Bremen,Martinistraße 26,28195,Bremen,info@hkk.de,http://hkk.de,http://www.hkk.de/btm/impressum/,042136550,,approved,2013-05-09T14:03:29.000+02:00,2013-05-26T23:05:12.000+02:00,fax,Versicherungen,hkk-bremen,2013-05-26T23:05:12.000+02:00,bdsg34,,,,,[8]
703,HUK24 AG,Willi-Hussong-Straße 2 ,96440,Coburg ,info@HUK24.de,https://www.huk24.de/,,09561961338,,approved,2012-03-03T15:19:24.000+01:00,2012-03-03T20:52:36.000+01:00,fax,Versicherungen,huk24,2012-03-03T20:52:36.000+01:00,bdsg34,,,,,[8]
671,HUK-COBURG,Bahnhofsplatz,96450,Coburg,info@huk-coburg.de,http://www.huk.de/,http://www.huk.de/impressum.jsp,09561960,"Unter diesen Kontaktdaten sind die folgenden Unternehmen der HUK-COBURG-Versicherungsgruppe erreichbar:
- HUK-COBURG Haftpflicht-Unterstützungs-Kasse kraftfahrender Beamter Deutschlands a. G
- HUK-COBURG-Allgemeine Versicherung AG
- HUK-COBURG-Rechtsschutzversicherung AG
- HUK-COBURG-Krankenversicherung AG
- HUK-COBURG-Lebensversicherung AG
- HUK-COBURG-Bausparkasse AG",approved,2012-02-28T23:06:49.000+01:00,2012-03-03T20:56:35.000+01:00,fax,Versicherungen,huk-coburg,2012-03-03T20:56:35.000+01:00,bdsg34,,,,,[8]
665,InterRisk Versicherungs-AG,Carl-Bosch-Str. 5,65203,Wiesbaden,info@interrisk.de,http://www.interrisk.de/,http://www.interrisk.de/impressum.html,061127870,,approved,2012-02-28T22:13:19.000+01:00,2012-02-29T00:56:15.000+01:00,fax,Versicherungen,interrisk-versicherung,2012-02-29T00:56:15.000+01:00,bdsg34,,,,,[8]
700,Janitos Versicherung AG,"Im Breitspiel 2-4, Office Port II",69126,Heidelberg,versicherung@janitos.de,http://www.janitos.de,http://www.janitos.de/de/zg/kontakt/kontakt_und_anfahrt/Anschrift_und_Anfahrt.jsp,062217091000,,approved,2012-03-03T15:12:35.000+01:00,2012-03-03T20:19:05.000+01:00,fax,Versicherungen,janitos-versicherung,2012-03-03T20:19:05.000+01:00,bdsg34,,,,,[8]
723,MLP Finanzdiensleistungen AG,Alte Heerstraße 40,69168,Wiesloch,info@mlp.de,http://www.mlp.de,http://www.mlp.de/#/mlp-finanzdienstleistungen-ag/kontakt,062223080,,approved,2012-03-05T11:19:26.000+01:00,2012-03-29T16:39:16.000+02:00,fax,"Banken, Versicherungen",mlp-finanzdienstleistungen-ag,2012-03-29T16:39:16.000+02:00,bdsg34,,,,,"[8, 9]"
888,NORDVERS GmbH,Theodor-Heuss-Ring 49,28113,Kiel,info@nordvers.com,,,043154654615,,approved,2012-11-05T21:05:32.000+01:00,2012-11-05T21:06:06.000+01:00,fax,Versicherungen,nordvers,2012-11-05T21:06:06.000+01:00,bdsg34,,,,,[8]
666,R+V Versicherung AG,Raiffeisenplatz 1,65189,Wiesbaden,datenschutz@ruv.de,http://www.ruv.de/,http://www.ruv.de/de/datenschutz/datenschutz.jsp,,"R+V Versicherung
Datenschutzbeauftragter
Dr. Roland Weiß
Raiffeisenplatz 1
65189 Wiesbaden",approved,2012-02-28T22:14:58.000+01:00,2012-03-03T13:35:39.000+01:00,fax,Versicherungen,r-v-versicherung,2012-03-03T13:35:39.000+01:00,bdsg34,,,,,[8]
701,Stuttgarter Versicherung AG,Rotebühlstraße 120,70197,Stuttgart ,info@stuttgarter.de,http://www.stuttgarter.de,http://www.stuttgarter.de/impressum.html,071166563,,approved,2012-03-03T15:15:09.000+01:00,2012-03-03T20:19:39.000+01:00,fax,Versicherungen,stuttgarter-versicherung,2012-03-03T20:19:39.000+01:00,bdsg34,,,,,[8]
699,Swiss Life AG,Berliner Straße 85,80805,München,info@swisslife.de,https://www.swisslife.de/,https://www.swisslife.de/content/internet/de/de/home/service/kontakt.html,089381091128,,approved,2012-03-03T15:10:22.000+01:00,2012-03-03T20:17:27.000+01:00,fax,Versicherungen,swiss-life,2012-03-03T20:17:27.000+01:00,bdsg34,,,,,[8]
895,Techniker Krankenkasse ,Postfach 901054,21050,Hamburg,,,,04023993756,,approved,2012-11-20T02:32:18.000+01:00,2013-05-21T03:03:35.000+02:00,fax,Versicherungen,techniker-krankenkasse,2013-05-21T03:03:35.000+02:00,bdsg34,,,,,[8]
942,uniVersa Krankenversicherung a.G.,Sulzbacher Str. 1-7,90489,Nürnberg,info@universa.de,http://www.universa.de,,091153070,,approved,2013-02-07T03:00:50.000+01:00,2013-06-02T22:30:22.000+02:00,fax,Versicherungen,universa-krankenversicherung,2013-06-02T22:30:22.000+02:00,bdsg34,,,,,[8]
670,Versicherungskammer Bayern ,Maximilianstraße 53 ,80530,München ,service@vkb.de,http://www.vkb.de/,http://www.vkb.de/web/html/pk/ihre_vkb/impressum/anbieterkennung/,08921600,,approved,2012-02-28T23:05:08.000+01:00,2012-02-29T00:57:13.000+01:00,fax,Versicherungen,versicherungskammer-bayern,2012-02-29T00:57:13.000+01:00,bdsg34,,,,,[8]
668,VHV Allgemeine Versicherung AG,VHV-Platz 1,30177,Hannover,datenschutzbeauftragter@vhv.de,https://www.vhv.de/,https://www.vhv.de/vhv/privat/Impressum.html,05119070,,approved,2012-02-28T22:20:11.000+01:00,2012-02-29T14:09:49.000+01:00,fax,Versicherungen,vhv-versicherung,2012-02-29T14:09:49.000+01:00,bdsg34,,,,,[8]
